"ISIN","year","roa"
"IT0004712375","2019",7.13
"DE0006202005","2019",-2.89
"SE0009554454","2019",4.55
"FI0009003305","2019",2.27
"SE0000667891","2019",8.25
"IT0003549422","2019",7.37
"FR0000120578","2019",3.1
"FI0009007694","2019",1.4
"PLBZ00000044","2019",1.14
"DE0007164600","2019",6.35
"IT0000433307","2019",1.27
"DE0007165607","2019",6.29
"FR0013154002","2019",14.13
"SE0003366871","2019",2.95
"NO0010863285","2019",5.07
"NO0010739402","2019",1.29
"NL0000360618","2019",6.06
"SE0005999760","2019",4.74
"SE0007640156","2019",5.63
"SE0015242896","2019",0.43
"DK0060696300","2019",5.92
"FI4000029905","2019",9.24
"NO0010715139","2019",3.15
"DE000SHA0159","2019",4.13
"DE000A2NBTL2","2019",2.19
"NO0003028904","2019",3.58
"FR0000121972","2019",6.19
"AT0000946652","2019",4.49
"DK0010253921","2019",5.54
"FR0010411983","2019",1.16
"DE000A12DM80","2019",3.66
"SE0006758348","2019",6.68
"BMG7998G1069","2019",-7.28
"FR0000121709","2019",5.59
"FR0000039109","2019",2.8
"SE0000163594","2019",6.46
"SE0015988373","2019",-3.98
"NO0010612450","2019",10.06
"PTSEM0AM0004","2019",4.09
"SE0000379497","2019",10.89
"AT0000785555","2019",-4.39
"LU1377527517","2019",NA
"LU0088087324","2019",3.44
"IT0004729759","2019",3.73
"DE0007235301","2019",-3.85
"NL0012044747","2019",-7.4
"LU1883301340","2019",5.55
"DE0007236101","2019",4.24
"DE000ENER6Y0","2019",1.06
"ES0143416115","2019",1
"DE000SHL1006","2019",8.21
"NL0011660485","2019",3.07
"NL0011821392","2019",4.68
"DE000WAF3001","2019",12.19
"DK0060495240","2019",27.88
"SE0016101844","2019",7.25
"SE0003917798","2019",-17.17
"DE0007231326","2019",4.69
"SE0000148884","2019",1.22
"SE0000113250","2019",5.18
"SE0000108227","2019",7
"SE0012141687","2019",10.53
"DE000A111338","2019",-31.22
"DE000A0DJ6J9","2019",-0.68
"SE0009268279","2019",-42.18
"FR0013214145","2019",3.16
"IE00B1RR8406","2019",6.26
"IT0003153415","2019",5.29
"FR0000130809","2019",0.34
"FR0000121220","2019",4.62
"BE0003717312","2019",16.75
"DE000A2GS401","2019",7.73
"FR0013227113","2019",15.09
"DK0010274844","2019",1.76
"ES0165386014","2019",7.69
"ES0105385001","2019",4.78
"DE000A1YCMM2","2019",NA
"FR00140006O9","2019",10.64
"FR0013379484","2019",6.5
"BE0003470755","2019",1.26
"PTSON0AM0001","2019",3
"FR0000050809","2019",5.16
"DK0060036564","2019",1.22
"NO0006000801","2019",0.94
"NO0010751910","2019",1.09
"NO0006390301","2019",1.31
"NO0010631567","2019",1.94
"NO0006000900","2019",1.02
"FR0012757854","2019",2.46
"SE0000171100","2019",1.61
"LU1066226637","2019",8.4
"PLSTLPD00017","2019",3.58
"MHY816691064","2019",2.35
"NL00150001Q9","2019",7.53
"SE0015346135","2019",12.03
"NL0000226223","2019",3.69
"DE0007274136","2019",7.25
"FI0009000251","2019",-0.12
"BMG850801025","2019",2.04
"FI0009005961","2019",7.23
"NO0003053605","2019",0.47
"SE0007439443","2019",-24.08
"AT000000STR1","2019",3.35
"DE000STRA555","2019",5.33
"DE0007493991","2019",3.21
"IE00BYZ5XL97","2019",-34.28
"SE0000653230","2019",-2.62
"LU0075646355","2019",-0.8
"DE0007297004","2019",-9.48
"FR0010613471","2019",1.74
"FI0009010862","2019",0.2
"DE0005176903","2019",1.73
"SE0000407991","2019",8.97
"SE0000112724","2019",19.56
"SE0007100599","2019",1.11
"SE0014960373","2019",8.16
"SE0000242455","2019",1.28
"SE0015988167","2019",22.65
"SE0015812219","2019",30.07
"SE0000872095","2019",11.22
"SE0009143993","2019",-33.32
"DK0010311471","2019",0.66
"DE000SYM9999","2019",6.16
"FR0000032658","2019",5.54
"SE0015987946","2019",6.65
"DE0008303504","2019",9.71
"DE0007446007","2019",7.38
"DE000TLX1005","2019",0.69
"FI4000153580","2019",13.59
"ES0105065009","2019",5.32
"IT0003153621","2019",3.69
"FR0004188670","2019",2.45
"PLTAURN00011","2019",0.61
"DE000A2YN900","2019",16.47
"GRS403003007","2019",-10.88
"FR0013505062","2019",-4.77
"IT0005162406","2019",13.58
"ES0178165017","2019",0.06
"IT0003497168","2019",2.86
"ES0178430E18","2019",1.85
"DE000A1J5RX9","2019",-1.03
"AT0000720008","2019",5.1
"BE0003826436","2019",7.41
"NO0010063308","2019",4.77
"FR0000051807","2019",7.46
"SE0005190238","2019",6.62
"CZ0009093209","2019",14.7
"SE0000667925","2019",3.77
"LU0156801721","2019",5.49
"GRS496003005","2019",4.59
"IT0003242622","2019",4.66
"US8808901081","2019",5.02
"FI4000252127","2019",5.12
"BE0003555639","2019",5.71
"SE0015949847","2019",13.46
"FR0000054900","2019",4.82
"NO0003078800","2019",6.23
"FR0000121329","2019",4.24
"SE0006422390","2019",12.08
"DE0007500001","2019",-0.39
"FI0009000277","2019",3.51
"FR0013230612","2019",5.29
"FI4000008719","2019",8.49
"IT0005037210","2019",6.63
"IT0004513666","2019",-3.9
"BE0974338700","2019",3.52
"NL0000852523","2019",7.82
"DE000A12B8Z4","2019",10.61
"SE0002591420","2019",-10.61
"IT0003007728","2019",3.18
"FI4000197934","2019",9.16
"NL0013332471","2019",45.48
"NO0005668905","2019",8.75
"DK0060477503","2019",1.78
"GB00BZ3CNK81","2019",11.18
"FR0000120271","2019",4.83
"DE000TRAT0N7","2019",3.77
"SE0000114837","2019",0.14
"FR0005691656","2019",10.88
"US8964383066","2019",-16.52
"US89686D1054","2019",1.54
"SE0012729366","2019",12.72
"DK0060636678","2019",5.29
"ES0132945017","2019",2.55
"DE000TUAG000","2019",2.93
"FR0000054470","2019",3.91
"BE0003739530","2019",8.44
"BE0974320526","2019",5.05
"FR0013326246","2019",2.61
"ES0180907000","2019",0.31
"IT0005239360","2019",NA
"DE000UNSE018","2019",1.59
"IE00BJ5FQX74","2019",4.16
"IT0004810054","2019",1.39
"IT0004827447","2019",1.03
"AT0000821103","2019",0.98
"DE0005089031","2019",5.19
"FI0009005987","2019",7.86
"FI0009002158","2019",6.83
"BSP951331318","2019",6.79
"FI0009900682","2019",10.08
"FR0013176526","2019",2.11
"FR0013506730","2019",-1.73
"FI4000074984","2019",6.5
"FR0004056851","2019",0.37
"BE0003839561","2019",12.01
"DE000A0TGJ55","2019",9.59
"NL0000288918","2019",2.33
"SE0000115107","2019",8.03
"NO0005806802","2019",3.1
"FR0000124141","2019",2.34
"US91822M1062","2019",NA
"FR0013447729","2019",5.56
"DE000A0JL9W6","2019",13.65
"AT0000746409","2019",5.2
"FI4000049812","2019",5.54
"DK0061539921","2019",5.77
"FR0000031775","2019",3.77
"AT0000908504","2019",0.84
"FI0009005250","2019",2.86
"DE0007657231","2019",11.09
"FR0000052516","2019",3.61
"FR0000125486","2019",4.55
"FR0000031577","2019",4.97
"ES0184262212","2019",10.33
"SE0011205202","2019",20.08
"FR0000127771","2019",4.77
"AT0000937503","2019",3.55
"SE0009143662","2019",2.72
"DE0007664005","2019",3.39
"SE0000115446","2019",7.64
"DE000A1ML7J1","2019",2.48
"DE0007667107","2019",-10.31
"DE000WCH8881","2019",-9.99
"DE000WACK012","2019",4.86
"NO0010571680","2019",3.63
"SE0007074844","2019",5.66
"BE0974349814","2019",10.79
"PLGPW0000017","2019",10.19
"FI0009003727","2019",4.15
"DE0007507501","2019",9
"IT0003865570","2019",0.84
"FR0000121204","2019",3.34
"NL0000289213","2019",-9.2
"DE000A2N4H07","2019",-19.98
"AT0000831706","2019",7.53
"SE0011205194","2019",7.22
"NO0010571698","2019",4.87
"DE0007472060","2019",NA
"NL0000395903","2019",8.5
"FR0011981968","2019",4.85
"DE0008051004","2019",0.34
"BE0974310428","2019",-5.28
"SE0012674232","2019",8.89
"SE0007789409","2019",-55.62
"BE0974288202","2019",0.98
"SE0004840718","2019",0.87
"NO0010716863","2019",-1.78
"NO0010208051","2019",4.45
"FI0009800643","2019",0.55
"DE000ZAL1111","2019",3.01
"NO0010708910","2019",2.02
"ES0184933812","2019",20.32
"DK0060257814","2019",-40.13
"IT0004171440","2019",10.05
"DE0005111702","2019",-3.23
"AT0000837307","2019",-0.9
"DE0005545503","2019",6.39
"SE0010546911","2019",-22.38
"DK0010244508","2020",6.52
"SE0009268154","2020",-6.35
"SE0011337708","2020",7.36
"NL0000852564","2020",3.92
"DE0005408116","2020",-0.17
"FR0010557264","2020",-62.95
"FR0004040608","2020",22.01
"ES0105200416","2020",3.25
"NL0011540547","2020",0.4
"SE0006256558","2020",-4.44
"SE0007897079","2020",5.7
"NL0009767532","2020",9.93
"ES0125220311","2020",3.42
"FR0000120404","2020",-15.89
"IT0001207098","2020",3.74
"ES0132105018","2020",1.43
"BE0003764785","2020",1.69
"SE0001863291","2020",4.74
"ES0167050915","2020",2.09
"SE0014401378","2020",14.31
"SE0014781795","2020",11.6
"NO0010844038","2020",-2.36
"DE000A1EWWW0","2020",2.81
"LU1250154413","2020",2.86
"DE0005008007","2020",-3.08
"FR0010340141","2020",-5.23
"DE0005103006","2020",4.41
"NL0012969182","2020",8.15
"ES0105287009","2020",2.31
"BE0003851681","2020",4.11
"GRS495003006","2020",-14.69
"NL0000303709","2020",0.13
"ES0105046009","2020",-0.28
"IT0001006128","2020",-4.74
"NO0003078107","2020",7.9
"SE0005999836","2020",4.7
"BE0974264930","2020",1.13
"BE0003755692","2020",29.2
"AT000AGRANA3","2020",2.24
"DE0005009740","2020",-11.12
"IE00BF0L3536","2020",-0.63
"FR0000031122","2020",-22.16
"NL0000235190","2020",-0.67
"DE000A0WMPJ6","2020",6.2
"NO0010215684","2020",-4.53
"NO0010234552","2020",3.52
"NO0010886625","2020",2.06
"NO0010345853","2020",0.78
"NO0010716582","2020",-4.04
"FR0004180537","2020",-8.56
"FI4000058870","2020",0.59
"NO0003097503","2020",4.01
"FR0000053027","2020",10.07
"NL0013267909","2020",5.46
"FR0000060402","2020",4.45
"FR0013258662","2020",2.61
"SE0000695876","2020",6.15
"NL0012817175","2020",11.25
"SE0007158910","2020",3.65
"PLALIOR00045","2020",-0.26
"DK0060027142","2020",0.67
"DE000A0DPRE6","2020",0.37
"LU2237380790","2020",4.43
"DE0008404005","2020",0.75
"SE0000767188","2020",-61.75
"DK0015250344","2020",1.69
"SE0000540163","2020",3.67
"ES0157097017","2020",4.02
"GRS015003007","2020",0.23
"FR0010220475","2020",3.94
"DE000A0LD2U1","2020",3.96
"FR0000071946","2020",4.79
"PTALT0AE0002","2020",3.39
"DE0005093108","2020",6.09
"ES0109067019","2020",-5.13
"SE0009663826","2020",3.76
"DK0060946788","2020",5.63
"NL0000888691","2020",-1.59
"IT0004056880","2020",4.11
"FR0004125920","2020",3.59
"AT0000730007","2020",3.4
"BE0974293251","2020",0.75
"IT0004998065","2020",7.35
"FI4000292438","2020",4.5
"LU0569974404","2020",4.54
"ES0105022000","2020",-6.63
"IT0005241192","2020",1.18
"NL0006237562","2020",1.02
"DE0006275001","2020",NA
"LU1598757687","2020",-0.34
"NO0003572802","2020",1.77
"NL0010832176","2020",-32.25
"IS0000028157","2020",2.13
"SE0002095604","2020",-1.75
"SE0010468116","2020",4.57
"FR0010313833","2020",3.36
"IT0001469383","2020",1.11
"LU1673108939","2020",3.03
"US04351P1012","2020",-48.95
"IT0004093263","2020",4.61
"NL0000334118","2020",13.05
"NL0010273215","2020",14.49
"FI0009008072","2020",4.4
"NL0011872643","2020",0.94
"SE0007100581","2020",8.19
"PLSOFTB00016","2020",3.06
"IT0000062072","2020",0.44
"FR0000074148","2020",-3.18
"AT0000969985","2020",1.18
"NO0004822503","2020",4.31
"GRS359353000","2020",-4.27
"IT0003506190","2020",0.12
"SE0011166610","2020",13.55
"FR0000051732","2020",3.34
"ES0109427734","2020",2.8
"FI0009006548","2020",2.8
"JE00B3DCF752","2020",-3.36
"SE0000191827","2020",2.4
"SE0007666110","2020",-1.43
"FR0000063737","2020",7.08
"DE000A2DAM03","2020",-5.65
"DE000A0JK2A8","2020",5.93
"DE0006766504","2020",5.55
"NO0010073489","2020",1.93
"IT0001137345","2020",-7.18
"DE000A2LQ884","2020",-15.77
"SE0012454072","2020",0.78
"FR0000120628","2020",0.47
"NO0010840515","2020",3.4
"SE0006993770","2020",11.21
"SE0011973940","2020",-26.61
"IT0003261697","2020",4.78
"ES0112458312","2020",4.27
"IT0001233417","2020",3.79
"LU1789205884","2020",3.11
"SE0005878741","2020",-4.49
"FO0000000179","2020",3.73
"SE0010323998","2020",7.03
"NL0000337319","2020",-2.07
"IT0005428195","2020",NA
"IT0001031084","2020",2.25
"IT0003188064","2020",0.87
"IT0004776628","2020",0.88
"IT0005218752","2020",-0.97
"IT0000784196","2020",0.33
"ROTLVAACNOR1","2020",1.39
"IT0005218380","2020",0.2
"PTBCP0AM0015","2020",0.24
"ES0113860A34","2020",0.14
"PTBES0AM0007","2020",-172.43
"ES0113900J37","2020",NA
"DK0010218429","2020",-28.17
"PLBH00000012","2020",0.31
"PLBIG0000016","2020",0.03
"NO0011002511","2020",3.11
"IE00BD5B1Y92","2020",-0.82
"GRS004013009","2020",NA
"IE00BD1RP616","2020",-0.49
"PLPEKAO00016","2020",0.56
"ES0113679I37","2020",0.42
"BE0974362940","2020",-0.23
"DE000BASF111","2020",-0.69
"NL0011872650","2020",-3.87
"DE0005102008","2020",8.47
"FI0009008403","2020",1.75
"DK0015998017","2020",3.91
"AT0000BAWAG2","2020",0.57
"DE000BAY0017","2020",-7.83
"DE0005194062","2020",1.12
"ES0113211835","2020",0.19
"NL0012866412","2020",18.29
"DE0005158703","2020",7.8
"LU1704650164","2020",5.8
"BE0003678894","2020",2.38
"DE0005200000","2020",5.77
"SE0011090547","2020",9.15
"SE0015949748","2020",6.98
"BE0974258874","2020",4.14
"FR0000035164","2020",-5.85
"SE0000101362","2020",3.26
"SE0000101297","2020",9.82
"DE0005232805","2020",0.67
"DE000A0DNAY5","2020",24.56
"SE0015672282","2020",13.21
"NO0010890965","2020",8.46
"IT0005244402","2020",1.83
"SE0010948588","2020",6.05
"FR0000120966","2020",4.47
"SE0013647385","2020",NA
"IT0003097257","2020",0.71
"DE0005909006","2020",3.78
"SE0009921588","2020",6.82
"SE0000862997","2020",2.1
"SE0011644376","2020",-22.32
"SE0010323311","2020",-6.04
"BE0974281132","2020",-22.18
"SE0000470395","2020",14.05
"FR0013280286","2020",11.24
"SE0000454746","2020",13.18
"DE0005227201","2020",-1.65
"FI0009007264","2020",1.66
"DE0005190003","2020",1.8
"FR0000131104","2020",0.36
"PLLWBGD00016","2020",1.71
"FR0000061129","2020",3.58
"SE0015811559","2020",9.91
"FR0000039299","2020",1.04
"SE0008091581","2020",3.54
"FR0000063935","2020",3.36
"SE0009858152","2020",-30.52
"SE0000396061","2020",-2.3
"NO0003110603","2020",-3.96
"SE0009888738","2020",4.4
"NO0010657505","2020",7.24
"DE0005493092","2020",-7.9
"PLBRSZW00011","2020",7.23
"NL0000852580","2020",-1.82
"DE000A1PHFF7","2020",-7.38
"SE0011231158","2020",-8.23
"FR0000120503","2020",2.16
"IT0000066123","2020",0.39
"BE0974268972","2020",0.09
"LU0011857645","2020",-53.58
"SE0007491303","2020",6.2
"ROBRDBACNOR2","2020",1.63
"DE000A1DAHH0","2020",6.23
"IS0000000297","2020",5.12
"DK0060803831","2020",7.56
"DK0010256197","2020",13.1
"NL0010776944","2020",3.79
"IT0004764699","2020",-2.01
"PLBUDMX00013","2020",7.08
"SE0005677135","2020",6.76
"SE0003849223","2020",2.27
"SE0000195810","2020",20.43
"FR0006174348","2020",2.77
"IT0001347308","2020",9.24
"BMG173841013","2020",11.57
"BMG1738J1247","2020",-7.78
"NO0003087603","2020",7.8
"NO0010633951","2020",5.4
"AT0000641352","2020",4.5
"IE00BWY4ZF18","2020",2.11
"IT0004329733","2020",1.36
"ES0140609019","2020",0.42
"SE0007692850","2020",-26.42
"DE0005419105","2020",5.22
"FR0000125338","2020",5.55
"IT0005331019","2020",9.59
"FI0009013429","2020",0.36
"DE0005313704","2020",7.35
"DK0010181759","2020",5.38
"FR0010828137","2020",-2.39
"FR0000120172","2020",1.69
"FR0000125585","2020",-0.6
"SE0000379190","2020",6
"SE0000188518","2020",2.13
"SE0001664707","2020",9.01
"MT0001000109","2020",7.93
"IT0000784154","2020",0.13
"FI4000062781","2020",0.93
"CH0136071542","2020",-1.42
"PLCCC0000016","2020",NA
"PLOPTTC00011","2020",53.93
"DE0007257503","2020",-1.91
"SE0000683484","2020",13.97
"FR0010425595","2020",-16.85
"ES0105066007","2020",1.14
"NL0013995087","2020",5.08
"DE000A1TNMM9","2020",-4.38
"IT0005010423","2020",2.02
"DE0005403901","2020",9.13
"CZ0005112300","2020",1.29
"FR0013181864","2020",-8.43
"FR0000130692","2020",7.02
"DK0060055861","2020",23.78
"FR0000130403","2020",2.24
"DK0060227585","2020",10.45
"SE0010832204","2020",4.49
"ES0105630315","2020",4.64
"PLCIECH00018","2020",3.11
"FI4000369947","2020",0.41
"SE0000584948","2020",8.87
"SE0009973548","2020",-26.02
"SE0002626861","2020",3.2
"FR0000121261","2020",2.51
"NL0010545661","2020",-0.88
"FR0000120222","2020",0.35
"FR0010667147","2020",1.44
"BE0003593044","2020",2.63
"SE0007048020","2020",0.91
"DK0060448595","2020",33.8
"BE0974256852","2020",9.95
"DE000CBK1001","2020",-0.41
"BE0003883031","2020",1.56
"FR0000053324","2020",-4.83
"IT0000070786","2020",1.81
"DE000A288904","2020",5.85
"SE0003950864","2020",10.77
"ES0121975009","2020",0.54
"DE000A2DA414","2020",NA
"DE0005439004","2020",-2.08
"SE0007158829","2020",3.71
"NL0010583399","2020",7.8
"LU1296758029","2020",-3.21
"ES0117160111","2020",-2.1
"PTCOR0AE0006","2020",6.68
"DE0006062144","2020",4.53
"FR0000064578","2020",1.9
"LU0251710041","2020",2.47
"NO0010808892","2020",2.81
"FR0000045072","2020",0.28
"IT0003121677","2020",0.44
"IE0001827041","2020",3.06
"US2267181046","2020",4.1
"DE000A0LAUP1","2020",12.08
"DE0005470306","2020",-4.25
"PTCTT0AM0001","2020",0.78
"SE0000418923","2020",9.56
"PLCFRPT00013","2020",4.36
"BE0974259880","2020",4.31
"DE0007100000","2020",1.33
"IE00BJMZDW83","2020",-3.81
"IT0000076502","2020",1.35
"FR0000120644","2020",4.34
"DK0010274414","2020",0.38
"FR0014004L86","2020",2.17
"FR0014003TT8","2020",3.91
"DE000A0JC8S7","2020",0.11
"IT0004053440","2020",2.17
"NL0015435975","2020",4.66
"FR0010417345","2020",-59.5
"CH0246292343","2020",12.5
"IT0003115950","2020",7.94
"IT0001431805","2020",3.74
"DE000A2E4K43","2020",-31.44
"DK0060738599","2020",5.73
"FR0000053381","2020",1.63
"DE000A2GS5D8","2020",8.13
"DE0005140008","2020",0.08
"DE000A1TNUT7","2020",-3.33
"DE0005810055","2020",1.67
"DE0007480204","2020",-4.73
"DE0008232125","2020",-17.11
"DE0005552004","2020",6.62
"DE0005557508","2020",3.65
"DE000A0HN5C6","2020",5.45
"DE0006305006","2020",-8.95
"FR0000073793","2020",6.7
"DK0060655629","2020",2.57
"IT0003492391","2020",22.32
"DE000A1X3XX4","2020",3.76
"IT0005254252","2020",5.12
"PLDINPL00011","2020",13.53
"SE0001634262","2020",4.36
"ES0126775032","2020",-8.04
"DE0005878003","2020",2.5
"DK0060083210","2020",6.52
"NO0010161896","2020",0.8
"NO0003921009","2020",-7.3
"AT0000818802","2020",-1.03
"SE0007691613","2020",1.64
"IT0001044996","2020",-0.46
"DE0005550636","2020",7.76
"DK0061135753","2020",-34.99
"NL0000009827","2020",4.24
"DK0060079531","2020",5.22
"DE0008019001","2020",1.18
"DE0005565204","2020",0.53
"SE0000616716","2020",0.41
"ES0162600003","2020",-49.23
"SE0006625471","2020",4.28
"DE000DWS1007","2020",5.4
"DE000ENAG999","2020",1.59
"DK0061277894","2020",8.2
"ES0112501012","2020",4.83
"DE0005659700","2020",8.73
"BE0974313455","2020",2.14
"CH0303692047","2020",-2.13
"FR0010908533","2020",3.04
"FR0010242511","2020",0.58
"IT0003372205","2020",0.28
"PTEDP0AM0009","2020",2.93
"ES0127797019","2020",3.83
"LU1048328220","2020",-1.23
"FI4000322326","2020",1.92
"FR0000130452","2020",1.66
"IS0000019800","2020",1.6
"IT0005453250","2020",4.66
"SE0000119299","2020",4.22
"SE0013747870","2020",4.01
"SE0000163628","2020",4.82
"BE0003822393","2020",NA
"FR0011950732","2020",-12.84
"FR0012435121","2020",0.18
"FI0009007884","2020",11.75
"NO0010816093","2020",1.23
"GRS191213008","2020",-3.1
"DE0005677108","2020",1.71
"SE0000120776","2020",4.44
"DE0007856023","2020",-1.19
"SE0006509949","2020",1.17
"SE0016828511","2020",3.14
"ES0130960018","2020",5.83
"IT0005176406","2020",2.79
"DE0005220008","2020",1.82
"DE0006095003","2020",1.89
"ES0130625512","2020",-0.28
"ES0130670112","2020",4.9
"SE0009697220","2020",6.64
"PLENEA000013","2020",-6.7
"IT0003128367","2020",2.62
"FI4000123195","2020",3.88
"PLENERG00022","2020",-0.64
"FR0010208488","2020",-0.44
"IT0003132476","2020",-6.83
"SE0011256312","2020",-1.1
"NO0010716418","2020",10.69
"SE0015658109","2020",13.29
"SE0003491562","2020",-52.02
"SE0012853455","2020",25.7
"NO0010096985","2020",-4.23
"FR0000131757","2020",-8.83
"ES0125140A14","2020",1.59
"IT0001157020","2020",3.26
"SE0000108656","2020",7.55
"AT0000652011","2020",0.29
"FR0000121667","2020",0.29
"SE0009922156","2020",7.04
"FR0000120669","2020",-24.5
