"ISIN","year","scope_total","NPPE","Debt_TotCap","GMAR","gsector","INTAN_TA","Capex_NPPE","Rev_Emp","FuelInten","Age","CapInt"
"IE0003864109",2011,117388,249985,54.98,30.15,"30",0.484937180141263,0.0940176410584635,137.974339847829,9.4,22.3326042726348,0.474739469012004
"IE0003864109",2012,159952,285317,59,29.22,"30",0.525029849902385,0.0807557909272844,145.559017067654,9.1,19.7379104705837,0.364711059562466
"IE00B1RR8406",2012,3357300,3203000,56.75,28.59,"15",0.283563971837825,0.0864814236653138,187.615101289134,9.1,19.605421686747,0.887389229720518
"IE00BWT6H894",2020,10635.7,405466,23.13,52.7,"25",0.885762579331068,0.124187971371212,396.213466135458,10.5,3.77705054542427,0.182438578423358
"IE00B1WV4493",2020,19900,149187,46.02,13.86,"30",0.192535671678572,0.0795444643300019,608.633473764841,10.5,11.794644762108,0.139148043409588
"IE0004927939",2019,319707,1086800,31.47,29.29,"20",0.374353695341927,0.132683106367317,320.67588960011,10.5,19.0803493449782,0.468910304565259
"IE0003864109",2020,85057,406443,77.31,31.73,"30",0.346487651769857,0.110286067173011,118.26606557377,10.5,13.6329722374397,0.534671752910567
"IE00B1RR8406",2020,3111000,4257000,46.27,33.69,"15",0.252223759636292,0.143763213530655,185.434782608696,10.5,17.9649805447471,1.08253223915592
"IT0001006128",2018,6623.9,15135,9.94,60.21,"20",0.661060675075,0.309613478691774,243.862068965517,138,4.05553782317268,0.336874292986425
"IT0001078911",2019,49272,484358,36.43,36.67,"20",0.271412193756883,0.131479195140784,197.74859124404,141.3,14.7434472605508,0.746362388920795
"IT0003497168",2019,713458,19505000,58.79,60.39,"50",0.444608310922183,0.14514227121251,325.627740135512,141.3,26.2589175891759,4.75097362857461
"IT0003828271",2019,47609,133342,47.86,66.97,"35",0.635538173394846,0.145205561638493,342.782327087671,141.3,17.3903853794199,0.295385221696152
"IT0003027817",2019,4048580,3600408,56.75,56.37,"55",0.278471294640453,0.124148152098318,503.743890397433,141.3,25.1276272341318,1.64449703074951
"IT0003132476",2019,41890000,67541000,38.64,36.78,"10",0.0256886126973463,0.129965502435558,2180.17034286962,141.3,24.5701949173452,2.85007369671298
"IT0005162406",2019,5549.88,167919,29.88,41.58,"25",0.0680330166445606,0.10814142533007,314.051837888784,141.3,9.97538085749181,0.465734719050206
"IT0004764699",2019,5623,576326,65.14,74.31,"25",0.0190511286259986,0.0474158722667379,321.566666666667,141.3,11.2470612497422,1.52548287896064
"IT0003097257",2019,14015,139710,32.77,54.71,"20",0.136517002294748,0.174590222603965,170.789257198161,141.3,8.53355765186565,0.402407235306118
"IT0003115950",2019,39679,313807,32.03,51.2,"25",0.135838286213555,0.160327844821817,267.660891719745,141.3,12.149663054865,0.369826256057432
"IT0004729759",2019,5631.92,57771,47.29,17.48,"45",0.0612563906814874,0.140831905281196,810.44947368421,141.3,13.0746374751208,0.0597244933610589
"IT0003132476",2008,62430000,59155000,30.05,35.03,"10",0.0678671334822921,0.144231256867551,1367.17799188641,161.2,14.0141296604132,1.09443357473364
"IT0003497168",2008,1068687,15662000,59.7,59.54,"50",0.595206029675834,0.201953773464436,387.510440089945,161.2,19.5861769809138,2.24580542476292
"IT0003372205",2008,33584459,7416000,28.43,18.43,"55",0.255913118795389,0.0666127292340885,3737.25092874029,161.2,16.714983713355,0.927435387673956
"IT0003856405",2009,514953,3124000,49.84,38.83,"20",0.280658795116061,0.316581306017926,248.795444590451,148.2,17.3715083798883,0.34215448943662
"IT0003506190",2008,191465,9144619,72.23,71.64,"20",0.28822242751941,0.13653712636907,353.917477219208,161.2,30.0893976574974,3.2492293254399
"IT0001233417",2008,3267661,4005000,43.56,24.89,"55",0.0585356846089927,0.0666666666666667,689.762868710237,161.2,18.9691780821918,0.928894851584773
"IT0003242622",2008,2231901,6035800,66.5,61.98,"55",0.0521380709345361,0.0952152158785911,357.873594001071,161.2,38.854204921043,7.91738382099828
"IT0003856405",2008,436972,3099000,50.92,41.58,"20",0.281375965020154,0.363988383349468,204.869342488896,161.2,19.8914473684211,0.402141384584691
"IT0001207098",2009,1841644,3192647,67.25,23.91,"55",0.077423282760292,0.112426146705226,429.065476190476,148.2,16.5161972851053,1.10728153656202
"IT0003506190",2009,194593,10032439,73.64,71.84,"20",0.254724919475782,0.113540685370726,360.299471110668,148.2,32.0929081885097,3.48510383843397
"IT0003132476",2009,62427258,63177000,33.13,36.64,"10",0.0706934220108624,0.194881048482834,1061.93418777337,148.2,14.6683405615156,1.53885942120955
"IT0003497168",2009,1058027,14902000,59.92,63.94,"50",0.587289072980161,0.191316601798416,380.519444133139,148.2,30.9138160817414,2.56183043110113
"IT0001233417",2009,4440035,4164000,50.53,26.73,"55",0.126639414069153,0.104947166186359,645.240761478163,148.2,19.2258064516129,1.13779937521694
"IT0003132476",2010,59298200,67404000,33.27,37.33,"10",0.0879712746858169,0.182481751824818,1254.14182417861,157.7,15.7203017678189,1.41216216216216
"IT0003856405",2010,591562,3270000,44.97,40.13,"20",0.293531847761783,0.186544342507645,255.899583880859,157.7,17.3714285714286,0.357742711955068
"IT0003242622",2010,138620,7802600,64.65,60.8,"55",0.0436767954262803,0.249442493527798,442.070357554787,157.7,41.9032974001268,8.62063792316222
"IT0003506190",2010,194199,215512,77.53,68.03,"20",0.70593134173382,1.08580995555983,466.753252116457,157.7,10.8878475043097,0.121539571578855
"IT0003372205",2010,21718000,7002000,34.75,20.76,"55",0.283387422693038,0.0929734361610968,2651.94211728865,157.7,18.2239316239316,1.02058204097262
"IT0003497168",2010,974305,16550000,54.37,63.64,"50",0.59374570289224,0.152628398791541,327.446555819477,157.7,21.8345842089463,2.637952921548
"IT0001233417",2010,5853100,4872000,46.34,27.05,"55",0.130081300813008,0.0777914614121511,486.648590912826,157.7,22.046783625731,1.27300354550059
"IT0001469383",2011,15072,53271,41.85,65,"50",0.50807020818316,0.241369600720842,412.075054585153,148.4,16.0031608717352,0.127423844730876
"IT0001347308",2011,24411952,3334646,37.8,31.84,"15",0.10176937235604,0.0807719919895545,251.364866083506,148.4,32.3254065832134,2.65051437099647
"IT0001207098",2011,652182,2021364,66.9,27.35,"55",0.290602445569226,0.0951901785131228,456.329503546099,148.4,8.07083165304468,0.628314180091964
"IT0003027817",2018,3454030,3471958,56.3,54.37,"55",0.263126512655286,0.102909943035025,528.706049417779,138,17.6854544481289,1.68604605564968
"IT0003497168",2018,761907,16146000,57.32,62.22,"50",0.55298295674829,0.215347454477889,327.110067183641,138,30.5933734939759,4.29017951425554
"IT0003132476",2018,44020000,60302000,33.62,36.81,"10",0.0276996207685989,0.140791350203973,2391.78574808366,138,26.2283915283343,2.41729313391892
"IT0003073266",2018,61489,266198,61.19,35.46,"25",0.43165379019108,0.108096229122683,213.284113584037,138,31.4548067393459,0.91361926845171
"IT0003115950",2018,41481,236099,26.74,53.21,"25",0.151881047164588,0.360293775068933,247.131882506838,138,14.9011209331997,0.31472495491143
"IT0004729759",2018,5041.63,55221,47.56,16.84,"45",0.0489340017628911,0.196935948280545,822.716199756395,138,15.1522898657348,0.0609837885853875
"IT0003828271",2018,46639,103582,44.99,67.6,"35",0.601306332591317,0.140835280261049,326.469097054563,138,27.9014459391411,0.28682736358695
"IT0003856405",2018,548974,2166000,50.56,38.14,"20",0.271111842375879,0.222991689750693,263.441091644785,138,10.2393292682927,0.548774509803922
"IT0001078911",2018,48747,355488,31.82,37.05,"20",0.28948765686003,0.125272864344225,197.646322620519,138,15.8409320573025,0.624997361564205
"IT0003097257",2018,14570,102774,20.59,56.99,"20",0.140882545756181,0.210958024403059,166.290496517636,138,23.4437399355878,0.314712109154925
"IT0004764699",2018,5439,125652,21.74,79.89,"25",0.0805527602520366,0.188958393021997,318.546082949309,138,11.9668476377498,0.374675404523722
"IT0003242622",2018,127050,13244300,70.05,56.6,"55",0.0303260311084123,0.065303564552298,534.454374412041,138,39.7629357798165,9.07669340678906
"IT0005043507",2018,8440,276513,31.01,50.1,"25",0.547077286884822,0.25093214423915,279.327352618089,138,15.1486729895593,0.622901435813136
"IT0005453250",2018,3384,61020,8.67,40.55,"35",0.0126836139813932,0.0511963290724353,252.938596491228,138,20.3055367231638,0.259672851280273
"IT0001347308",2018,20620800,3059276,28.48,54.18,"15",0.108894861118474,0.0585069800828693,290.83532388664,138,36.6684828182887,2.87616536619879
"IT0001207098",2018,714579,2365019,66.52,36.66,"55",0.305589783420531,0.0775448315637211,448.468778696051,138,12.373951515515,1.54907543438459
"IT0004176001",2018,756781,2629000,57.13,32.53,"20",0.213584452013625,0.0901483453784709,348.365856167907,138,17.3405172413793,0.396042528056704
"IT0004965148",2018,7941.02,176970,8.28,77.45,"25",0.276709622525257,0.41520596711307,341.774729241877,138,7.91449622645735,0.248864495793881
"IT0001415246",2018,203183,1074026,60.16,5.07,"20",0.0869693531549813,0.100480807727187,283.999221749507,138,29.321647280291,0.460983693049857
"IT0004513666",2018,7265,79032,86.1333,51.35,"50",0.160671719200109,0.3119875493471,268.678343949045,138,20.8485335906922,2.30454572393765
"IT0001137345",2018,150622,982682,55.6,59.5,"25",0.371633488385765,0.282961324212716,120.726748990626,138,13.0232942984271,0.603344324622443
"IT0001469383",2018,6002,19135,57.89,40.73,"50",0.216090275308422,0.189234387248498,417.953564727955,138,4.06767377288343,0.0969994736706255
"IT0003198790",2018,113444,1043025,57.05,44.75,"55",0.0883744087627583,0.0173198149612905,730.19347826087,138,25.3772759923795,4.83823525033568
"IT0004053440",2018,7877,77995,35.68,47.76,"45",0.290882114465667,0.14449644207962,199.878048780488,138,18.7640566037736,0.315204868347028
"IT0005010423",2019,3641.35,61957,55.07,83.47,"40",0.73550188066827,0.090465968332876,202.049027237354,141.3,0.879163256530123,0.244106103615488
"IT0003492391",2019,13191,128385,3.33,68.31,"35",0.358830512498728,0.258947696381976,364.269726663228,141.3,9.41517704656723,0.468306813210462
"IT0005176406",2019,27191.5,985129,23.14,86.34,"20",0.0819152176757004,0.111922397980366,206.148271752086,141.3,23.8851274330573,3.852506729942
"IT0001137345",2020,100052,2778541,86.1333,30.29,"25",0.19276132701643,0.123657343908188,71.2650842660491,135.6,8.34165054880211,2.52646027979388
"IT0003856405",2019,600248,2608000,48.41,36.84,"20",0.26220103112765,0.221242331288344,278.29598223299,141.3,11.9531502423263,0.536781775972142
"IT0004513666",2019,5678,32486,86.1333,58.8,"50",0.460227774344487,0.111586529581974,316.779559118236,141.3,4.82886001517451,1.28840472439949
"IT0004053440",2019,8704,99355,29.57,47.06,"45",0.310887644096148,0.190247093754718,199.247234873129,141.3,13.6205950748316,0.372957096162198
"IT0005453250",2019,3703,81813,13.58,39.63,"35",0.0115456176093359,0.316050016501045,267.530707610147,141.3,16.8589892535579,0.289676390666756
"IT0004176001",2019,918899,2804000,55.49,34.44,"20",0.208801861186506,0.0952211126961484,401.163195653688,141.3,12.8361581920904,0.394478687386058
"IT0001207098",2019,719271,2609485,66.73,38.97,"55",0.338790162312144,0.092588001080673,409.949049630412,141.3,12.2398786982032,1.61406721802681
"IT0001157020",2019,1557700,2336329,55.55,41.65,"55",0.243548481171366,0.0225576106789754,1354.89920424403,141.3,16.7612949616774,5.01980434497462
"IT0003073266",2019,63493,299982,61.78,34.62,"25",0.432563885061265,0.123834096712469,244.507393121183,141.3,27.1758360078683,0.862706522274991
"IT0001469383",2019,5678,111879,57.46,28.62,"50",0.250528687853596,0.0323653232510123,438.483647175421,141.3,4.33880508725229,0.198939945302082
"IT0005043507",2019,14204,273874,31.74,49.79,"25",0.554768638570017,0.229291572036776,239.073666940115,141.3,14.0484305466669,0.647769556272021
"IT0003242622",2019,133651.3,13864200,69.48,57.07,"55",0.0302513419956855,0.0728567100878522,533.310023310023,141.3,39.3718836565097,9.07669340678906
"IT0001137345",2019,126395,3515969,78.31,53.21,"25",0.188502659480893,0.0852814686363844,129.926121308474,141.3,9.63059998076985,1.11419395734287
"IT0005388266",2019,13809,73384,16.63,41.54,"20",0.0457111751610359,0.359192739561757,290.965034965035,141.3,14.5995046001415,0.708280687779823
"IT0003198790",2019,112627.3,1266641,57.72,43.07,"55",0.0885908373597091,0.0381694576442733,751.995983935743,141.3,26.7525903737491,5.24666349794656
"IT0004965148",2019,9379.05,806540,36.12,77.73,"25",0.178538752996874,0.113927393557666,356.249507550886,141.3,7.2027397608105,0.697093574753149
"IT0001006128",2019,6583,14951,8.55,61.28,"20",0.679045698413302,0.179921075513344,226.257299270073,141.3,14.7407272727273,0.326940293090516
"IT0001415246",2019,169535,1314647,66.25,3.25,"20",0.0913389499192178,0.0943743833896095,295.065782172224,141.3,27.2707180207825,0.48771834383098
"IT0001347308",2019,21633719,3249244,26.94,55.1,"15",0.108980130466634,0.065168082175423,327.349151508993,141.3,33.5179092301417,2.70380851065811
"IT0003497168",2020,589494,18133000,51.2,58.74,"50",0.450074538318781,0.212871560138973,301.92752211206,135.6,28.3288725326196,5.35748180955394
"IT0003828271",2020,45630,133250,45.4,71.92,"35",0.636405253795651,0.234649155722326,332.156579550665,135.6,17.8677183987379,0.312682944673321
"IT0003073266",2020,51326,297857,63.73,33.04,"25",0.436335650141662,0.171196245178055,224.332308743169,135.6,27.2337934004635,1.01085263646675
"IT0003492391",2020,11167,140497,3.5,67.54,"35",0.294006095440288,0.266404264859748,426.575508228461,135.6,5.69980666513746,0.394735080363779
"IT0003856405",2020,608669,2542000,51.94,35.62,"20",0.2558506543495,0.233674272226593,268.834449300349,135.6,9.71572327044025,0.575988068605518
"IT0004965148",2020,11987.9,802987,30.48,75.65,"25",0.168045652357452,0.1540000024907,327.514552069122,135.6,6.84922990577544,0.881121959110225
"IT0004176001",2020,832938,2648000,56.69,32.91,"20",0.205389283143063,0.0906344410876133,353.65982839589,135.6,17.7374517374517,0.458666134185303
"IT0005043507",2020,15078,1121386,63.33,39.66,"25",0.348923592625606,0.0414139288344959,225.965976331361,135.6,5.20525772621514,1.42715727714386
"IT0005010423",2020,2778.41,58574,55.69,83.35,"40",0.734428123583923,0.216768532113224,182.597515060241,135.6,1.19228753561321,0.25800498578289
"IT0005176406",2020,19731.5,929533,33.74,83.94,"20",0.0811495270447598,0.109473251622051,177.380033759344,135.6,26.845661382453,4.54904940898184
"IT0004053440",2020,7565,103406,27.63,45.27,"45",0.345861311634773,0.221060673461888,169.790516631281,135.6,13.3956306536952,0.49070708670607
"IT0003115950",2020,40030,323658,36.58,53.59,"25",0.223612468189512,0.156189558113811,257.418108167287,135.6,9.93010420782299,0.342054909352742
"IT0001157020",2020,1149800,2259387,55.73,39.67,"55",0.23468779172285,0.0318152667072972,1241.95790816327,135.6,16.9099243171466,5.44067495468293
"IT0001078911",2020,51327,476480,34.76,35.81,"20",0.283621894261322,0.152193166554735,174.56008091706,135.6,13.793115090444,0.820630688608991
"IT0003198790",2020,158490,1332993,56.2,38.5,"55",0.0851458999241951,0.0881459992663127,695.043399638336,135.6,26.927439220997,5.43195033809537
"IT0001207098",2020,763916,2786645,66.32,39.81,"55",0.365135747857575,0.154679193079851,431.011111111111,135.6,10.7875052432781,1.63013858581508
"IT0004764699",2020,5382,620451,72.21,71.55,"25",0.0183662369944521,0.0622595499080508,266.021026894866,135.6,10.1782842360679,1.86598665840706
"IT0001469383",2020,4651,97220,56.27,23.26,"50",0.228370873656486,0.0457519029006377,403.248238482385,135.6,2.36551378446115,0.222007465124
"IT0001006128",2020,5307.2,12686,30.85,17.87,"20",0.700907498248073,0.195491092542961,140.953290870488,135.6,16.0248913472936,0.610929521456868
"IT0003242622",2020,119772,14559700,73.5,53.88,"55",0.0281648268635622,0.0769933446430902,519.936642027455,135.6,37.7729848866499,9.07669340678906
"IT0003132476",2020,38490000,58586000,45.82,34.97,"10",0.0278191000483234,0.137660874611682,1396.63438641054,135.6,26.1530668127054,4.34269215904699
"IT0003097257",2020,11665,125130,39.63,51.86,"20",0.114476059982303,0.116231119635579,143.834244532803,135.6,14.1860926142429,0.482184353883712
"IT0005388266",2020,13826,115494,28.62,40.72,"20",0.0747498844587973,0.241467089199439,269.254777070064,135.6,13.7532027683699,0.828525299836775
"IT0004513666",2020,3866,29898,86.1333,60.54,"50",0.525669900860617,0.406983744732089,322.602083333333,135.6,13.8016521959032,1.05734618886786
"IT0001347308",2020,21321700,2997130,26.61,55.78,"15",0.105367514491739,0.0834188039891496,332.790560776619,135.6,32.8344601827092,2.61777097955537
"IT0005453250",2020,3727,85576,18.49,34.49,"35",0.00973375322072717,0.240242591380761,250.973554735547,135.6,15.9088492214204,0.307937355881034
"IT0001415246",2020,99870,1386189,83.09,2.96,"20",0.0730249014144154,0.157293846654388,291.739205955335,135.6,27.6475534814952,0.508949068179286
"IT0004729759",2020,6648.53,83958,55.31,17.69,"45",0.0682301929604571,0.134722122966245,692.04593639576,135.6,8.93329754395383,0.075525305493291
"IT0001347308",2012,22641400,3208706,40.12,49.8,"15",0.103018458492884,0.0460612471195554,258.256471452176,142.6,28.6990702523379,2.6320515837162
"IT0004965148",2017,8003.34,138127,9.16,76.86,"25",0.327633091888435,0.458281147060314,341.25328759291,142.6,7.322980375472,0.230700408141382
"IT0001207098",2017,801038,2252910,65.1,37.64,"55",0.292160607093444,0.11050108526306,498.244971915202,142.6,13.0707516623038,1.5634199258568
"IT0001137345",2017,149379,880916,51.89,59.73,"25",0.377141578832818,0.24993075389708,121.301686840698,142.6,13.2634952419272,0.568061837929513
"IT0001347308",2017,20429671,3000314,34.33,54.71,"15",0.103211860775865,0.0775688811237757,276.283646746086,142.6,36.7810669799812,2.91160471425369
